cdcid,DateFirstIll,EstimatedPrimary,DeathsInfo,HospitalInfo,CAFC_1,States,Ingredients,FoodNames,IFSACLevel,TaxonomyConfirmation
287087,2019-03-26,2,2.0,2.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baracuda']","['aquatic', 'animals', 'fish']",confirmed
287088,2019-03-19,7,0.0,0.0,,['ohio'],[],[],[],suspected
287099,2019-03-27,3,3.0,3.0,,['ohio'],[],[],[],suspected
287109,2019-03-31,3,3.0,3.0,,['florida'],[],[],[],suspected
287113,2018-12-06,44,44.0,44.0,,['arizona'],[],[],[],confirmed
287116,2018-08-13,16,16.0,15.0,,['arizona'],[],[],[],confirmed
287117,2018-09-18,16,16.0,16.0,Crustaceans,"['arizona', 'new', 'york']",[],"['crab', 'shrimp']","['aquatic', 'animals', 'shell', 'fish', 'crustaceans']",confirmed
287138,2018-07-15,3,3.0,3.0,Mollusks,['alaska'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287139,2019-02-02,7,5.0,5.0,,['maryland'],[],[],[],
287141,2019-02-17,7,7.0,7.0,,"['georgia', 'maryland', 'virginia']",[],[],[],confirmed
287142,2019-01-04,4,4.0,4.0,,['maryland'],[],[],[],
287143,2019-02-09,4,4.0,4.0,Fruits,"['maryland', 'pennsylvania', 'utah']",['cantaloupe'],['cantaloupe'],"['plant', 'produce', 'fruits', 'melons', 'fruit']",suspected
287144,2019-03-17,2,2.0,2.0,,['maryland'],[],[],[],
287145,2019-03-26,4,0.0,0.0,,"['florida', 'maryland', 'pennsylvania']",[],[],[],
287154,2019-04-01,14,14.0,9.0,,['tennessee'],[],[],[],confirmed
287161,2019-03-22,2,1.0,1.0,,['ohio'],[],[],[],
287163,2019-04-06,2,0.0,0.0,,['ohio'],[],[],[],confirmed
287165,2019-03-26,36,36.0,36.0,,"['florida', 'ohio']",[],[],[],suspected
287170,2019-04-04,9,8.0,8.0,Multiple,"['south', 'carolina']",[],['salads'],['multiple'],confirmed
287175,2019-03-25,148,148.0,148.0,Turkey,['florida'],[],"['hot', 'dog', 'turkey']","['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey', 'rte', 'turkey', 'fully', 'cooked', 'hot', 'dog', 'products']",suspected
287186,2019-04-07,34,34.0,34.0,Multiple,['ohio'],[],"['chips', 'and', 'salsa']",['multiple'],confirmed
287187,2019-04-05,17,17.0,17.0,Multiple,"['florida', 'new', 'york', 'north', 'carolina']","['ice', 'shrimp']","['shrimp', 'cocktail']",['multiple'],confirmed
287188,2019-01-13,11,11.0,11.0,Multiple,['arizona'],[],"['antipasto', 'salad', 'chicken', 'wings']",['multiple'],
287190,2019-04-02,6,6.0,6.0,,['ohio'],[],[],[],suspected
287193,2018-08-19,8,8.0,8.0,,"['maryland', 'new', 'york']",[],[],[],
287196,2019-03-03,5,5.0,5.0,,['nevada'],[],[],[],
287205,2018-12-01,24,24.0,24.0,Multiple,['illinois'],[],"['sandwich', 'unspecified']",['multiple'],suspected
287206,2018-12-05,23,23.0,23.0,,['illinois'],[],[],[],confirmed
287207,2019-01-04,3,3.0,3.0,Multiple,['illinois'],"['cheese', 'potatoes', 'bread', 'pork']","['potatoes', 'pulled', 'pork']",['multiple'],suspected
287219,2018-10-28,12,11.0,10.0,Fish,"['illinois', 'minnesota', 'new', 'jersey', 'new', 'york', 'pennsylvania', 'tennessee']",[],"['tuna', 'raw']","['aquatic', 'animals', 'fish']",confirmed
287230,2019-03-26,36,36.0,36.0,,['minnesota'],[],[],[],suspected
287239,2019-02-09,2,2.0,2.0,,['utah'],[],[],[],suspected
287241,2019-03-03,7,7.0,7.0,,['texas'],[],[],[],suspected
287248,2019-03-16,9,9.0,9.0,,['texas'],[],[],[],suspected
287250,2018-09-18,9,0.0,0.0,Seeded Vegetables,['washington'],[],['tomatoes'],"['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'seeded', 'vegetables', 'solanaceous']",suspected
287258,2018-12-31,5,5.0,5.0,Mollusks,"['california', 'new', 'york']",['oysters'],['oysters'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
287259,2018-12-29,65,65.0,60.0,Mollusks,"['california', 'florida', 'georgia', 'new', 'york', 'pennsylvania', 'virginia', 'washington', 'dc']",['oysters'],['oysters'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287260,2019-03-16,6,6.0,6.0,Dairy,['texas'],[],"['raw', 'milk']","['land', 'animals', 'dairy', 'fluid', 'milk', 'unpasteurized']",confirmed
287261,2019-04-11,9,0.0,0.0,,['ohio'],[],[],[],suspected
287266,2019-03-12,4,4.0,4.0,,['texas'],[],[],[],suspected
287268,2019-03-31,3,3.0,3.0,,['virginia'],[],[],[],suspected
287296,2019-04-08,43,43.0,43.0,,['tennessee'],[],[],[],confirmed
287302,2019-04-07,3,3.0,3.0,,['ohio'],[],[],[],suspected
287308,2019-04-09,10,10.0,10.0,,"['virginia', 'west', 'virginia']",[],[],[],suspected
287326,2018-04-26,13,13.0,12.0,Eggs,"['connecticut', 'new', 'york', 'pennsylvania', 'virginia']",[],"['shell', 'eggs']","['land', 'animals', 'eggs', 'shell', 'eggs']",confirmed
287328,2019-04-05,2,2.0,2.0,,['minnesota'],[],[],[],suspected
287336,2019-04-13,4,4.0,4.0,,"['alabama', 'florida']",[],[],[],suspected
287337,2019-04-06,17,0.0,17.0,,"['florida', 'indiana', 'new', 'mexico', 'ohio']",[],[],[],confirmed
287338,2019-03-29,7,7.0,7.0,Multiple,['minnesota'],[],"['tomatoes', 'romaine', 'lettuce', 'unspecified']","['multiple', 'produce', 'vegetables', 'leafy', 'vine', 'stalk']",confirmed
287344,2019-04-14,4,4.0,4.0,,['maryland'],[],[],[],
287369,2019-03-11,4,4.0,4.0,,['virginia'],[],[],[],confirmed
287382,2018-07-19,8,8.0,8.0,Mollusks,"['illinois', 'new', 'jersey', 'washington', 'wisconsin']",[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287383,2018-06-26,3,3.0,3.0,Mollusks,"['utah', 'washington']",[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287388,2018-08-16,9,0.0,0.0,Multiple,['washington'],[],"['cheese', 'sauce']",['multiple'],suspected
287392,2019-02-18,3,3.0,3.0,,"['south', 'carolina']",[],[],[],confirmed
287403,2018-12-09,2,2.0,1.0,Fish,['maryland'],"['tuna', 'steak']","['tuna', 'steak']","['aquatic', 'animals', 'fish']",confirmed
287405,2019-02-24,5,5.0,5.0,,['texas'],[],[],[],
287406,2019-01-28,4,4.0,4.0,,['texas'],[],[],[],
287408,2019-01-29,3,3.0,3.0,,['texas'],[],[],[],
287412,2019-02-19,8,8.0,8.0,,['texas'],[],[],[],
287413,2019-03-25,2,2.0,2.0,,['texas'],[],[],[],
287415,2019-01-04,14,14.0,14.0,,"['new', 'york']",[],[],[],confirmed
287422,2018-10-10,7,6.0,7.0,,['missouri'],[],[],[],
287448,2017-11-20,358,302.0,302.0,Turkey,"['alabama', 'alaska', 'arizona', 'arkansas', 'california', 'colorado', 'connecticut', 'delaware', 'florida', 'georgia', 'hawaii', 'idaho', 'illinois', 'indiana', 'iowa', 'kansas', 'kentucky', 'louisiana', 'maryland', 'massachusetts', 'michigan', 'minnesota', 'missouri', 'nebraska', 'nevada', 'new', 'jersey', 'new', 'mexico', 'new', 'york', 'north', 'carolina', 'north', 'dakota', 'ohio', 'oklahoma', 'oregon', 'pennsylvania', 'south', 'carolina', 'south', 'dakota', 'tennessee', 'texas', 'utah', 'virginia', 'washington', 'washington', 'dc', 'wisconsin']",[],['turkey'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey']",confirmed
287458,2019-03-31,2,2.0,2.0,,['michigan'],[],[],[],
287460,2019-03-29,3,3.0,3.0,,['michigan'],[],[],[],
287461,2017-09-25,25,25.0,22.0,Chicken,"['maryland', 'massachusetts', 'new', 'york', 'ohio', 'pennsylvania', 'virginia']",['chicken'],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
287467,2018-08-05,436,374.0,368.0,Beef,"['arizona', 'california', 'colorado', 'connecticut', 'hawaii', 'idaho', 'illinois', 'indiana', 'iowa', 'kansas', 'kentucky', 'louisiana', 'massachusetts', 'michigan', 'minnesota', 'mississippi', 'missouri', 'montana', 'nevada', 'new', 'mexico', 'new', 'york', 'ohio', 'oklahoma', 'oregon', 'south', 'dakota', 'tennessee', 'texas', 'utah', 'washington', 'west', 'virginia', 'wyoming']","['ground', 'beef']","['ground', 'beef']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'non', 'intact', 'raw', 'ground']",confirmed
287476,2019-04-11,3,0.0,0.0,,['texas'],[],[],[],
287480,2019-01-05,4,4.0,4.0,,['texas'],[],[],[],
287484,2019-04-20,40,40.0,40.0,,"['north', 'carolina']",[],[],[],suspected
287498,2018-07-06,2,2.0,0.0,Fish,"['puerto', 'rico']",[],['barracuda'],"['aquatic', 'animals', 'fish']",confirmed
287499,2018-04-21,19,19.0,19.0,Multiple,['virginia'],[],"['prime', 'rib', 'and', 'aus', 'jus']",['multiple'],confirmed
287500,2018-01-30,22,0.0,0.0,Multiple,"['puerto', 'rico']",[],"['cheese', 'ham', 'chicken', 'sandwich']",['multiple'],
287504,2018-04-16,54,35.0,35.0,,"['california', 'nebraska', 'north', 'carolina', 'utah', 'washington']",[],[],[],confirmed
287505,2019-02-01,2,2.0,2.0,,['michigan'],[],[],[],
287512,2019-04-21,7,7.0,7.0,,['washington'],[],[],[],confirmed
287513,2018-07-09,2,2.0,2.0,,"['california', 'illinois']",[],[],[],confirmed
287514,2016-08-24,3,3.0,3.0,,['california'],[],[],[],confirmed
287515,2019-01-01,3,3.0,3.0,,['california'],[],[],[],suspected
287516,2019-01-12,4,4.0,4.0,,['california'],[],[],[],
287517,2018-11-25,11,11.0,11.0,,['california'],[],[],[],suspected
287518,2018-12-02,4,4.0,4.0,,['california'],[],[],[],suspected
287519,2018-12-01,3,3.0,3.0,,['california'],[],[],[],suspected
287520,2018-06-24,14,14.0,14.0,Multiple,['california'],[],"['chicken', 'alfredo']",['multiple'],suspected
287521,2018-12-10,2,2.0,2.0,Fish,['california'],['tuna'],"['fish', 'tuna']","['aquatic', 'animals', 'fish']",confirmed
287522,2018-09-01,7,7.0,7.0,,['california'],[],[],[],confirmed
287523,2018-12-19,7,7.0,7.0,Turkey,"['minnesota', 'north', 'carolina', 'wisconsin']",[],"['ground', 'turkey']","['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey', 'non', 'intact', 'raw']",confirmed
287527,2019-03-09,6,1.0,1.0,,['iowa'],[],[],[],suspected
287529,2019-04-04,2,2.0,2.0,,['michigan'],[],[],[],
287542,2019-04-28,8,8.0,8.0,,"['north', 'carolina']",[],[],[],suspected
287545,2019-02-09,2,2.0,2.0,,['texas'],[],[],[],
287547,2018-08-17,4,4.0,4.0,Multiple,['delaware'],[],['breads'],['multiple'],
287548,2018-06-22,21,21.0,21.0,Multiple,['maine'],[],"['cake', 'cookie']",['multiple'],suspected
287549,2018-10-09,75,75.0,75.0,,['vermont'],[],[],[],confirmed
287550,2018-12-10,20,20.0,20.0,,['kentucky'],[],[],[],
287551,2018-03-27,85,85.0,85.0,,['maine'],[],[],[],confirmed
287555,2018-07-11,4,4.0,4.0,,"['delaware', 'maryland']",[],[],[],confirmed
287557,2018-04-14,7,7.0,7.0,,['delaware'],[],[],[],confirmed
287558,2018-08-04,2,2.0,2.0,Mollusks,['washington'],"['oysters', 'raw']","['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",suspected
287564,2018-05-29,30,30.0,30.0,Vegetable Row Crops,"['south', 'dakota']",[],['lettuce'],"['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",confirmed
287578,2018-04-29,22,22.0,22.0,Multiple,['illinois'],"['gravy', 'chicken', 'rice']",['meatballs'],['multiple'],confirmed
287585,2019-04-12,2,2.0,2.0,Fish,['michigan'],['tuna'],['tuna'],"['aquatic', 'animals', 'fish']",confirmed
287589,2019-02-14,4,4.0,4.0,,['delaware'],[],[],[],
287600,2019-03-06,8,8.0,8.0,Multiple,"['rhode', 'island']",[],"['sushi', 'various', 'types']",['multiple'],suspected
287602,2019-03-21,21,17.0,17.0,Vegetable Row Crops,"['rhode', 'island']","['romaine', 'lettuce']","['romaine', 'lettuce', 'leaf']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",suspected
287604,2019-04-23,8,0.0,2.0,,['ohio'],[],[],[],
287623,2019-04-23,24,0.0,0.0,,['texas'],[],[],[],suspected
287626,2018-07-29,4,4.0,4.0,Mollusks,"['california', 'north', 'carolina']","['oysters', 'raw']","['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287627,2019-05-05,20,20.0,20.0,,['minnesota'],[],[],[],confirmed
287628,2018-06-26,56,56.0,55.0,Herbs,"['indiana', 'kansas', 'missouri', 'new', 'york', 'ohio', 'oklahoma', 'oregon', 'pennsylvania']",[],['cilantro'],"['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
287631,2018-05-23,2,2.0,2.0,Mollusks,"['iowa', 'massachusetts']",[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287633,2018-07-08,2,2.0,2.0,Mollusks,"['minnesota', 'washington']",[],"['raw', 'oysters']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287634,2018-06-25,2,2.0,2.0,Mollusks,"['california', 'minnesota']",[],"['raw', 'oysters']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287635,2019-03-24,5,5.0,5.0,Multiple,"['puerto', 'rico']",[],"['rice', 'yellow', 'and', 'pigeon', 'peas', 'shrimp', 'dip', 'puertorican', 'pasteles']",['multiple'],suspected
287636,2018-06-29,2,2.0,2.0,Mollusks,['pennsylvania'],[],"['raw', 'oysters']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287637,2018-03-09,500,500.0,500.0,,"['connecticut', 'maine', 'massachusetts', 'new', 'hampshire', 'new', 'york', 'pennsylvania', 'rhode', 'island', 'vermont']",[],[],[],confirmed
287639,2018-07-25,3,3.0,3.0,Fish,['vermont'],[],"['alboacore', 'tuna']","['aquatic', 'animals', 'fish']",confirmed
287641,2019-04-25,2,2.0,2.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baracuda']","['aquatic', 'animals', 'fish']",confirmed
287663,2018-09-23,3,2.0,1.0,,['indiana'],[],[],[],suspected
287664,2018-05-25,2,2.0,2.0,,['indiana'],[],[],[],confirmed
287669,2019-05-08,21,12.0,12.0,,['tennessee'],[],[],[],confirmed
287674,2018-07-17,6,6.0,5.0,Fruits,['illinois'],['orange'],"['orange', 'juice', 'unpasteurized']","['plant', 'produce', 'fruits', 'sub', 'tropical']",confirmed
287682,2019-05-05,80,29.0,0.0,,['wisconsin'],[],[],[],confirmed
287692,2019-05-08,6,6.0,6.0,Multiple,['ohio'],[],"['key', 'lime', 'pie']",['multiple'],suspected
287693,2019-05-09,25,25.0,25.0,,['virginia'],[],[],[],confirmed
287706,2019-05-09,2,2.0,2.0,Fish,['florida'],"['fish', 'tuna']",['sushi'],"['aquatic', 'animals', 'fish']",confirmed
287711,2019-04-30,2,2.0,1.0,,['kansas'],[],[],[],
287715,2018-01-26,2,2.0,2.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baraccuda']","['aquatic', 'animals', 'fish']",confirmed
287716,2018-02-19,3,3.0,3.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baracuda']","['aquatic', 'animals', 'fish']",confirmed
287720,2018-04-30,2,2.0,2.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baracuda']","['aquatic', 'animals', 'fish']",confirmed
287723,2018-04-11,2,2.0,2.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baraccuda']","['aquatic', 'animals', 'fish']",confirmed
287726,2019-01-31,16,14.0,14.0,Multiple,"['connecticut', 'iowa', 'maryland', 'massachusetts', 'minnesota', 'new', 'jersey', 'new', 'york', 'pennsylvania']",[],"['pre', 'packaged', 'salad', 'mix']",['multiple'],confirmed
287727,2019-05-11,33,33.0,33.0,,['ohio'],[],[],[],confirmed
287730,2018-06-16,3,3.0,3.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baraccuda']","['aquatic', 'animals', 'fish']",confirmed
287731,2018-09-26,3,3.0,3.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baraccuda']","['aquatic', 'animals', 'fish']",confirmed
287732,2019-05-12,6,6.0,6.0,Multiple,['florida'],"['pork', 'ground', 'beef']","['pulled', 'pork', 'hamburger']","['multiple', 'meat', 'poultry', 'meat']",
287736,2018-09-24,2,2.0,2.0,Fish,['florida'],"['fish', 'baracuda']","['fish', 'baraccuda']","['aquatic', 'animals', 'fish']",confirmed
287740,2018-11-08,13,13.0,13.0,,['missouri'],[],[],[],
287746,2018-06-21,6,6.0,6.0,Pork,['missouri'],[],['ham'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",confirmed
287752,2019-05-05,30,30.0,0.0,,"['south', 'carolina']",[],[],[],
287760,2019-01-22,2,2.0,2.0,Crustaceans,['washington'],['crab'],['crab'],"['aquatic', 'animals', 'shell', 'fish', 'crustaceans']",suspected
287761,2019-04-01,14,14.0,14.0,,['washington'],[],[],[],suspected
287762,2019-04-07,30,16.0,16.0,,"['california', 'washington']",[],[],[],suspected
287763,2019-01-26,28,12.0,12.0,,['washington'],[],[],[],
287764,2019-01-19,4,4.0,4.0,Grains-Beans,['washington'],['rice'],['rice'],"['plant', 'grains', 'beans', 'grains']",suspected
287783,2019-01-08,15,12.0,12.0,Fish,"['colorado', 'connecticut', 'illinois', 'iowa', 'minnesota', 'new', 'york', 'north', 'dakota', 'washington']",[],['tuna'],"['aquatic', 'animals', 'fish']",confirmed
287788,2019-05-20,3,0.0,0.0,,['ohio'],[],[],[],suspected
287792,2018-10-05,2,2.0,2.0,Fungi,['minnesota'],['mushrooms'],['mushrooms'],"['plant', 'produce', 'vegetables', 'fungi']",confirmed
287811,2019-05-16,11,11.0,11.0,Grains-Beans,['ohio'],[],['quinoa'],"['plant', 'grains', 'beans', 'grains']",confirmed
287850,2018-10-23,2,2.0,2.0,Fish,['florida'],"['fish', 'tuna']","['fish', 'tuna']","['aquatic', 'animals', 'fish']",confirmed
287857,2019-04-17,17,17.0,17.0,,"['connecticut', 'new', 'york']",[],[],[],confirmed
287866,2019-05-14,17,17.0,17.0,Multiple,['connecticut'],[],"['veggie', 'wrap']",['multiple'],confirmed
287889,2019-04-13,5,5.0,5.0,Multiple,"['minnesota', 'wisconsin']",[],"['vegetable', 'tray']",['multiple'],confirmed
287890,2019-05-04,4,4.0,4.0,,['wisconsin'],[],[],[],confirmed
287895,2018-12-22,11,9.0,9.0,,['illinois'],[],[],[],suspected
287924,2019-05-24,16,0.0,0.0,,['tennessee'],[],[],[],
287927,2019-05-19,13,13.0,13.0,,"['new', 'york']",[],[],[],suspected
287928,2019-05-19,58,58.0,58.0,Multiple,['ohio'],[],['coleslaw'],['multiple'],confirmed
287936,2019-05-27,5,0.0,0.0,Other,['minnesota'],[],"['beery', 'wine', 'mixed', 'drinks']",['other'],confirmed
287937,2019-04-29,2,2.0,2.0,Mollusks,['florida'],"['oysters', 'raw']","['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
287939,2019-03-27,9,9.0,9.0,,['iowa'],[],[],[],confirmed
287941,2019-05-20,4,4.0,1.0,,['minnesota'],[],[],[],
287944,2019-05-28,17,17.0,17.0,Multiple,"['south', 'carolina']",[],"['sandwiches', 'variety']",['multiple'],confirmed
287946,2019-05-27,7,7.0,0.0,,['florida'],[],[],[],confirmed
287950,2018-05-15,56,56.0,55.0,Herbs,['california'],['basil'],"['basil', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
287956,2019-05-25,4,4.0,4.0,,['wisconsin'],[],[],[],confirmed
287960,2019-04-21,4,4.0,4.0,,['illinois'],[],[],[],suspected
287962,2019-05-24,55,0.0,0.0,,['wisconsin'],[],[],[],confirmed
287963,2019-05-12,3,3.0,3.0,,"['michigan', 'ohio']",[],[],[],suspected
287966,2019-06-02,3,3.0,3.0,,['ohio'],[],[],[],suspected
287967,2019-04-12,22,22.0,22.0,,['illinois'],[],[],[],confirmed
287968,2019-02-26,10,10.0,10.0,,['illinois'],[],[],[],confirmed
287969,2019-05-12,6,6.0,6.0,Beef,['connecticut'],[],"['steak', 'prime', 'rib']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'intact', 'raw']",confirmed
287970,2019-04-05,16,16.0,16.0,,['michigan'],[],[],[],confirmed
287982,2019-05-28,5,5.0,5.0,Fish,['florida'],"['fish', 'amberjack']","['fish', 'amberjack']","['aquatic', 'animals', 'fish']",confirmed
288015,2018-02-16,2,2.0,2.0,,"['puerto', 'rico']",[],[],[],
288022,2019-04-28,4,4.0,4.0,,"['new', 'york']",[],[],[],suspected
288023,2018-03-05,2,2.0,2.0,,"['puerto', 'rico']",[],[],[],
288028,2019-04-06,11,11.0,11.0,,"['west', 'virginia']",[],[],[],confirmed
288029,2019-06-08,4,4.0,4.0,,['ohio'],[],[],[],
288030,2017-06-17,5,5.0,5.0,Fish,"['puerto', 'rico']","['fish', 'snapper']","['fish', 'yellowtail', 'snapper']","['aquatic', 'animals', 'fish']",confirmed
288032,2019-06-01,3,3.0,3.0,,['florida'],[],[],[],
288034,2019-05-30,4,0.0,0.0,,['ohio'],[],[],[],suspected
288035,2018-11-30,3,3.0,3.0,,"['puerto', 'rico']",[],[],[],
288038,2019-03-08,23,23.0,21.0,Eggs,"['puerto', 'rico']",[],"['scrambled', 'eggs']","['land', 'animals', 'eggs']",suspected
288039,2019-06-08,48,48.0,46.0,Chicken,"['iowa', 'minnesota', 'north', 'carolina', 'washington']",[],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
288047,2019-06-05,10,5.0,5.0,,['utah'],[],[],[],
288049,2018-01-13,19,18.0,18.0,Pork,"['california', 'connecticut', 'florida', 'hawaii', 'illinois', 'new', 'jersey', 'new', 'york']",[],['pork'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",confirmed
288054,2018-06-20,16,12.0,13.0,,"['iowa', 'massachusetts', 'minnesota', 'missouri', 'new', 'jersey', 'new', 'york', 'pennsylvania', 'south', 'dakota', 'virginia']",[],[],[],confirmed
288055,2019-05-25,8,8.0,8.0,,"['new', 'york']",[],[],[],
288056,2018-09-27,8,4.0,4.0,,"['alabama', 'colorado', 'florida', 'missouri', 'oklahoma']",[],[],[],confirmed
